Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Greece,GRC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.375806358,6.584926297,6.241635969,5.965048421,5.783494705,5.435248181,5.202702096,4.987113605,4.9997836,4.275407568,4.284223524,3.20123832,3.037347757,2.807249908,2.804954206,2.988332844,3.113751654,3.440921113,3.387648533,3.581841268,3.870379016,3.520530984,3.850979302,3.658859466,3.779176807,4.117854359
Grenada,GRD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,17.71684654,16.04286616,17.33926302,16.47868171,17.13314833,14.27336916,13.43497624,12.99707562,11.0659741,11.08749004,12.29947805,11.68847685,10.26973636,8.884794805,8.918703281,7.784764206,7.432770798,7.116571518,7.176464374,6.000852562,5.586352289,5.225801591,5.372240727,5.164160494,5.365900766,6.290519557,5.869748871,5.014335256,2.964078807,3.890554944,3.557082328,3.767331964,4.626424528,4.513190387,4.447792516,4.832211185,4.835402519,6.101632519,7.428340961,6.20638547,5.371543258,5.264175339,4.894536182,4.868660421
Greenland,GRL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.87780223,16.4497605,16.94566893,16.24524913,14.33132201,14.72917501,11.58610316,13.39820997,14.58080363,16.1929018,15.02702344,17.33559025,17.03779039,18.41173856,19.23157291,17.89432168,,
Guatemala,GTM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,28.73376361,28.51248292,27.41318197,27.92737038,27.29523885,27.31633929,27.69970274,28.28805025,27.89250631,27.89790694,28.04862723,27.29467495,26.30516098,25.84356321,25.38150623,24.84471931,24.98561168,25.12429592,25.34190606,25.62627111,25.8514989,25.61050306,25.97876971,25.8486267,25.63480004,25.87915982,25.73998176,25.28504804,24.86610042,24.4872664,24.15072354,24.05609994,23.72674188,23.43989883,23.04635982,22.82114793,14.17214684,14.17028685,13.4691279,13.0735433,12.58996769,11.44906829,11.63760793,11.33366489,11.8486079,11.23415169,11.25874275,10.72274975,10.3562211,10.0744835,9.967003032,9.661395473,9.696286632,9.455204935,9.434214174,10.24341957
Guam,GUM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.57779301,23.85436284,23.45900658,24.46067043,21.95268044,21.57241379,19.08436214,18.8337644,17.36670294,17.93020457,16.82225541,18.02871831,17.38695144,16.48573201,27.66314025,28.74947368,20.77281929,18.74277585,20.24138203,19.87029636,20.68965517,18.78522347,20.19363762,19.82288828,20.86590374,22.51282051,22.5806462,25.87050285,22.61962355,35.06292653,38.12958971,40.5225068,43.79466769,36.67884446,37.95034786,40.85826436,37.76895871,36.35332438,33.90585331,35.01394943,29.9832313,29.73738379,30.88166411,32.11281097,31.49373198,28.88586973,34.00026711,30.38489082,31.72752124,29.42410962,28.52845447,25.68371672,25.43986772,25.6475106,24.59405764,25.44308326,20.38724091,22.75803229,19.53570409,17.59529623,16.85117865
High income,HIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.990839579,1.916494329,1.82886444,1.755467305,1.725118348,1.614885395,1.580888033,1.615265165,1.433006908,1.33051205,1.333857542,1.313213838,1.254576711,1.312079652,1.402730795,1.372326853,1.452020195,1.373671014,1.319897691,1.28816544,1.323471483,1.236543361,1.198646469,
"Hong Kong SAR, China",HKG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087327038,0.089468051,0.088103282,0.075198799,0.073123561,0.067486943,0.062992608,0.061486979,0.05417318,0.065692529,0.053368402,0.048799905,0.054686683,0.057288366,0.066194544,0.067965375,0.076211494,0.065278275,0.062149067,0.072313469,
Honduras,HND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.81498585,35.26108928,35.39651838,34.41004388,34.48577681,36.43959501,36.16692427,35.37033941,34.63203463,32.72454845,29.32226833,28.24897401,28.01992702,28.00000153,26.58289029,24.64412811,25.51928878,26.89428053,39.38804109,36.24857695,34.96059742,32.93800729,29.78046693,28.29657499,25.71563115,24.83813537,24.68967311,23.61302338,25.20989902,24.56612375,24.19137326,23.95993673,22.68459407,21.28719456,21.11651483,20.54077297,20.2545671,18.91812217,18.3139578,13.61819036,14.37252354,13.16599066,12.18341274,11.61409852,12.17070415,12.47092476,11.85657915,11.91104744,12.15017021,10.82504149,11.59122044,14.2196558,13.56629403,12.19112794,12.53835013,12.21597845,12.04990141,12.66976811,11.61016046,10.75365045,12.11718092
Heavily indebted poor countries (HIPC),HPC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,36.36492291,35.59299213,35.2889261,32.77427788,33.32420864,33.73101288,33.92492109,35.16945558,34.97963012,34.88263358,35.89346827,36.28644679,34.89704144,33.41058122,33.746545,32.74496231,33.40821105,31.69088236,30.58658269,28.30622609,28.24392152,27.62387078,27.10717437,25.89343204,26.53234571,25.0642058,24.23805966,24.95234646,25.79238145,24.85893714,24.88718978,25.17655459,23.86456557,23.50881723,23.0847557,23.08630498,22.63815243,21.81605461,21.87095035,22.69412044
Croatia,HRV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67744332,5.630095463,5.277512197,5.353878191,5.443702923,5.008805412,5.007768113,4.891130031,3.973469724,4.460894542,3.904469121,4.021122451,3.732726267,3.927193377,4.042744585,3.698754403,3.682966296,3.338363441,3.503151488,2.987158078,3.010336887,3.110000745,2.931888891,2.997068417,2.920006027,3.274165007
Haiti,HTI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.11064931,30.5929976,29.73675139,29.89879958,34.12060785,30.84704257,33.92825808,23.55539736,19.4953609,20.81466133,21.16247282,22.56107084,17.18918713,16.45295009,15.83934174,16.7130469,15.84358837,18.05437391,17.69848427,19.08164341,18.42944201,18.77467723,20.21938997,20.0431185,19.46988612,19.2308684,17.81278974,17.24028523,17.99158433,18.8142008,18.73905516,19.38274919,19.79787193
Hungary,HUN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.178038555,7.262480335,6.322284302,6.036502791,5.310423692,4.934459878,4.914388877,4.260795043,3.901099473,4.359140669,3.728969153,3.53984379,3.492055229,3.457101744,3.063666611,3.04012173,4.000382296,3.901350501,3.924971576,3.943558672,3.792589888,3.893801977,3.759895579,3.452624711,3.317313278,3.450411486
IBRD only,IBD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.69013083,33.64339635,34.97314513,35.35183283,34.23974133,31.59428423,31.02562852,32.37698932,32.40259889,30.11156308,28.40239473,27.53551092,26.77100222,27.39183677,27.35798865,26.04349194,25.93450525,24.55855496,23.22652311,24.08888247,23.40944837,24.08165722,24.34727708,24.34687582,23.83684395,22.01908679,21.351972,20.99346447,20.61783317,19.73207563,20.21460972,18.77150835,16.9903037,15.78087704,15.84599138,15.14336224,15.03440435,14.00304117,13.61936617,12.88785947,11.74750394,11.4214015,11.09806092,10.69969631,10.57202045,9.687302334,9.042687337,8.880398043,8.871604245,8.736951729,8.524406881,8.469869052,8.260367403,8.251901143,8.097998275,7.977737175,7.892092756,7.559123986,7.230614981,7.379525798,8.105990075
IDA & IBRD total,IBT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.48624534,34.12568685,35.37096531,35.69030185,34.55314442,32.0034183,31.41099081,32.72272545,32.71822036,30.50977895,28.86643602,27.97721653,27.3451399,27.9091459,27.86596642,26.63473089,26.44065259,25.13236145,23.8891747,24.66574675,23.80805888,24.23857947,24.50556658,24.50290036,24.05162805,22.35126099,21.72246061,21.43331505,21.16852075,20.28289001,20.7613543,19.43432047,17.75023765,16.61359183,16.73263353,16.06178427,15.90230505,15.00596306,14.61019741,13.86184271,12.75928483,12.48385529,12.37316977,11.91318777,11.6272524,10.7650437,10.07997422,9.899105202,9.904468102,9.816810115,9.575685435,9.511332518,9.290547982,9.218931218,9.049607861,8.945695654,8.856164344,8.522848588,8.183746358,8.317489759,9.034665427
IDA total,IDA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,26.44067587,26.72684975,26.78596461,27.19527182,27.20515249,27.10643136,27.55266199,28.73032784,28.3466972,28.49743739,28.81404913,28.57698553,28.36809612,28.96049622,29.00695393,28.14885569,29.15588888,28.58953973,27.7036993,26.64878065,27.06649729,29.71450111,28.38728366,25.95285162,25.57111595,24.15742901,23.73344153,23.82844094,24.34113747,23.72981593,23.53331532,23.16673652,22.22815508,21.85138358,21.83547024,21.77557276,21.4376071,20.95654632,21.37411461,22.3645544
IDA blend,IDB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,18.57159925,19.5412741,19.86340543,21.14918803,21.27789911,20.9958032,22.18721719,23.63448653,23.02778078,23.06205753,22.81783374,22.43725966,23.08492227,24.93024663,24.6407217,24.57857743,26.04394776,26.4012847,25.60422142,23.32353228,24.50243581,30.46429172,28.70835657,25.18744046,24.18901026,22.71368463,22.58798622,22.84571525,23.53981928,23.06058798,22.9503042,22.33575709,21.71182367,21.42134594,21.99207334,22.09934924,22.11236286,21.99269121,22.39126201,23.93881219
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,24.10491929,23.45609892,23.76764132,24.25344163,23.32694531,24.12159195,23.42552877,21.5487236,19.66180729,19.52141047,17.87984443,17.28626233,17.1383462,16.67238738,16.09211022,18.08285295,19.6126764,15.67870444,15.99491776,16.31966897,15.18534822,14.3357803,13.12661864,12.97380272,13.7166831,14.48174026,15.29014815,13.92921271,13.51228707,13.37397424,13.35669916,13.336755,13.49264356,13.47874855,13.15663085,12.80849756,12.71270046,13.7039348
IDA only,IDX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6484876,35.71548864,36.23394005,36.02875807,35.51870126,36.42854027,36.35416386,34.92396017,33.68467071,34.05281034,32.27486423,32.75120614,31.11769524,30.12928795,30.2374614,29.83271043,28.92306388,28.04960921,26.75783947,26.99119029,25.67818639,24.94161848,24.8495156,25.1721809,24.42529132,24.13919241,24.03030735,22.76335989,22.29714033,21.67314284,21.43559555,20.72908873,19.86855606,20.31338177,20.58225496
Isle of Man,IMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.642657103,0.596599796,0.446094369,0.472320118,0.590100697,0.400506349,0.410935899,,
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.31283906,40.38740161,38.3713352,39.31975131,41.18773833,38.95214348,40.02544761,42.76762174,41.63355064,41.35834331,39.9278062,38.0997785,38.01772227,41.1620452,38.19969328,35.26950135,33.44297129,34.94772597,33.16003828,31.28095945,33.05748473,31.71514239,30.57047008,31.32414522,30.14679253,28.63528435,27.4687606,26.88407028,27.98222891,26.91794315,26.89643825,27.33321814,26.66977197,26.88180084,26.38861888,24.45685527,25.41703075,24.34535709,24.37882105,22.98896098,21.60895747,21.62050461,19.5366997,19.58060679,17.81469065,17.62020695,16.80944209,16.75011976,16.79094236,16.74427016,17.02650901,17.19197356,16.84537707,17.14842354,16.79193451,16.17450811,16.36380056,16.5583314,15.97015748,16.6774624,18.31898773
Not classified,INX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.580190486,4.690114819,3.906744265,3.475354607,2.572291674,2.504929039,1.993859832,1.735308489,1.48000382,1.574087272,1.033549666,0.921152719,1.043222866,0.850028644,0.558323857,0.954702253,1.205685842,0.987786848,1.085210315,1.245880671,0.896199999,0.947349104,1.179397972,0.888696523,0.902898141,0.92947433
"Iran, Islamic Rep.",IRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.90060153,24.90256843,23.82749641,22.25721814,20.7660665,18.59561661,17.44181878,16.51588614,15.85361437,14.49739962,12.99091055,12.71270252,11.95440054,9.868775695,6.932824856,6.672281016,6.487048744,5.665368244,7.462283232,8.571918275,11.06046358,13.69414825,12.77417741,11.05712918,12.30788564,12.77052115,15.22802945,16.30278432,15.38501438,15.57681923,12.49086056,12.01424155,12.05433007,10.39837071,10.55156234,12.61023614,10.34647723,9.8126995,11.55505789,9.914986215,9.068419327,8.310842002,7.825546897,7.451094561,6.889578469,6.501382209,7.118211241,7.185568231,6.122772591,6.924489615,6.499390726,5.447267004,7.618363371,9.753665091,9.78225738,10.48470358,9.637365,9.499745415,9.93633543,12.18187982,12.80814289
Iraq,IRQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,16.23006283,15.02513498,16.60551242,15.79332553,18.99233297,13.54166667,8.186068394,7.840374406,8.182338356,8.507732751,7.845233006,5.478544308,4.704293405,8.420802157,10.2998891,11.20038032,13.34556625,14.39067933,14.83551734,14.31079545,14.58558475,16.39610151,8.248862346,15.61566584,19.87057417,15.50271431,20.11210342,20.58513659,18.59708233,8.456601885,10.9097071,7.203503924,4.634745507,6.930957055,8.562671712,8.405608293,6.938561306,6.886862735,5.826032905,4.929498276,3.847780195,5.229933191,5.162283547,4.563773437,4.124271438,4.768439716,4.929407772,4.191868175,3.977189811,2.923230267,1.950729869,3.334400514,6.06997004
Iceland,ISL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.787497877,8.580028765,8.04596029,8.134580093,7.629535205,7.003858574,7.484867165,7.512993433,6.443359588,5.316642473,4.751806948,4.778429369,4.159531863,4.79686206,5.642746019,6.292599726,6.600551033,6.561182304,5.856046258,5.277859894,5.310744078,4.581221123,3.782942872,3.922777196,4.375656398,4.333889832
Israel,ISR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74562252,1.610117166,1.516266027,1.689812255,1.464793588,1.280303389,1.482097232,1.522856853,1.431022372,1.366374159,1.604860019,1.540674465,1.476460095,1.528067508,1.815852113,1.541684888,1.567850415,1.270938514,1.260969975,1.169271575,1.191712519,1.213964884,1.166728646,1.133707963,1.087232296,
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.182368677,3.239188628,3.117910576,2.998568,2.991601112,2.977708321,2.974587634,2.861911574,2.768857277,2.722232363,2.56361412,2.489631456,2.371382259,2.357959442,2.347032573,2.033595483,1.945839947,1.896287174,1.874623634,1.802738541,1.775514538,1.883426278,1.970753135,2.144589807,1.99786089,2.065236762,1.928373307,1.972684673,1.94522823,1.909124335,1.99068791
Jamaica,JAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.647249525,8.506510424,8.597089311,8.003410358,7.633852165,7.171235351,6.679597213,6.231900157,6.120735926,5.544304066,5.213862004,4.982165255,5.186240854,5.155826075,4.61760641,4.899122156,5.472267879,5.26899732,5.647286778,5.771440486,5.970479633,5.972485965,6.308335899,6.598783856,6.63178586,6.592227603,7.019602139,8.68323599
Jordan,JOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,14.14565826,10.04255319,15.7358156,9.680638723,12.5,10.77057793,12.38645747,12.32244318,8.061915511,14.8301789,6.92819454,7.478759034,7.634849363,9.682801106,6.269618321,7.14010989,5.510595706,5.630644281,6.15358782,5.117191182,4.91549378,5.100596612,5.890709705,5.856768622,5.471199062,6.882628456,7.246382691,6.84130507,5.129434803,4.426189554,3.685407013,3.228060415,2.887369785,2.579200074,2.005757915,2.015423708,1.953309363,2.192168007,2.467019246,2.497689995,2.758453417,2.583799678,2.531503664,2.877299661,3.236709882,3.575191613,3.505003751,3.305118842,3.583018644,3.968444574,4.392268659,4.50647158,4.762526361,4.840442165,4.912643745,5.202224806
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.892111053,1.645030276,1.653533736,1.527912848,1.603288292,1.576060291,1.517880339,1.367506192,1.376490599,1.299028224,1.230957484,1.111629406,1.082496746,1.053364132,1.054101767,1.082316506,1.108281081,1.080271763,1.122853962,1.06671783,0.9966057,1.03412007,1.124981308,1.128440549,1.04669343,1.007060811,
Kazakhstan,KAZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.34162521,16.4384453,14.94754749,12.32938601,12.15215514,11.40677903,8.565795103,9.88634864,8.110783885,8.724831864,7.995909093,7.862206027,7.122957988,6.369523016,5.495834862,5.660291519,5.315803247,6.146884987,4.51052753,4.988974156,4.288330156,4.50354557,4.329552462,4.710547419,4.556004271,4.51698454,4.395858103,4.466335958,5.322308564
Kenya,KEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.34741353,34.07310224,37.57419488,38.44981142,36.83208018,32.41863985,34.70785829,33.65742844,31.70570223,30.89757128,30.16973422,28.16229493,32.21093542,31.8774963,31.29914208,30.17297568,33.32691593,37.00682832,32.06422309,30.18625011,27.79076135,27.87345201,28.96660109,29.86875598,29.50989774,28.60623182,28.77757743,27.17165387,25.54020406,25.9638119,25.31413336,24.32014817,24.78128722,26.80801341,28.11535668,26.34961956,27.49252178,27.6939374,27.7449136,28.74407961,28.72178064,27.84926011,25.8539676,25.80443937,24.92904109,24.2362747,20.5196878,20.58666446,22.19634016,23.36040099,24.82621749,26.30460466,26.1699503,26.44333406,27.45094081,30.19240888,31.07233042,34.83122904,34.09859294,34.14965361,35.15073784
Kyrgyz Republic,KGZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.08504399,32.8,32.6635514,35.27675676,37.26507487,39.10583226,38.36445021,40.6816929,46.31762489,41.18760856,36.05528153,34.88162646,34.18770856,34.54100036,34.40479628,33.62225264,29.9044501,28.48327836,28.68029114,26.88021018,23.48553315,18.76073747,17.44825618,16.56531665,16.65419638,14.63787255,14.71866312,14.06076433,12.83447316,12.5145789,11.67528648,11.66510823,13.50678414
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.29438218,45.55770954,47.72456021,44.46307956,44.44721268,44.47995896,40.90385299,35.91870323,34.32030026,31.12904348,31.97082205,29.38975764,30.71005759,30.05876192,29.69654194,32.75105777,33.49071752,33.87667876,34.55731403,33.51960361,31.59506243,28.87130353,26.58036001,24.74266442,23.36144048,22.0129559,20.71187069,22.83697277
Kiribati,KIR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,18.48101266,17.55665128,14.29411765,18.95277778,19.2025,19.97857143,27.63829787,20.60217391,14.77708333,16.72083333,21.02363636,17.30384615,11.13333333,26.8252459,30.48276923,29.41652174,29.34853333,28.49907895,26.07835294,23.90967033,24.38567308,25.16448598,19.95974138,20.39860656,21.65499741,23.44767607,24.40159283,20.47154919,22.0421881,23.16531699,24.69328163,26.6106756,24.06420568,25.07393721,24.33587138,23.04775713,23.74462664,21.57655581,26.32103315,30.51097161,28.6156452,,
St. Kitts and Nevis,KNA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,10.46279341,8.631153068,8.04431296,8.423501407,5.773809524,8.154654267,6.309686221,6.648386733,4.931269185,5.846677058,5.910959591,5.443198147,4.251635244,3.499829526,3.786988211,3.984581734,3.853174938,3.233659167,2.896941199,2.782676205,3.050904485,2.264548831,1.75160252,1.54557603,1.73631881,1.785590432,1.780050182,1.782074045,1.660969914,1.188567225,1.1552494,1.267052206,1.161829014,1.29941631,1.365067144,1.306729844,1.185509266,1.072036141,1.029881405,0.905741831,1.109315501,1.154175918,1.40212428,1.301455202
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.56047387,38.68209089,36.63423167,43.10371427,46.52687649,37.52991977,34.39548998,30.20812716,28.15937149,27.40954326,26.48573268,27.13787086,26.50608056,24.60695095,24.17204301,24.48594408,23.04668067,21.78997318,19.91691347,18.53633847,14.26931587,15.02542793,14.00327476,12.62527523,11.87256096,11.75369938,10.4282338,9.309206904,9.221019667,8.541523675,7.606496334,6.824490651,6.60760508,5.914881371,5.658221058,5.328672039,4.960650984,4.47516964,4.225940698,4.249754418,3.857792038,3.565819021,3.206802038,2.964597278,2.958018544,2.619975731,2.497470419,2.283409085,2.142249743,2.240556812,2.144016322,2.209199955,2.186185041,2.099047114,2.05667705,2.003907793,1.859034883,1.850756295,1.746403394,1.62242067,1.758068488
Kuwait,KWT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419034003,0.394523337,0.395364246,0.446468096,0.427494902,0.35521983,0.446728972,0.516824849,0.454889537,0.404756604,0.301358018,0.23651572,0.213317127,0.160021,0.262327765,0.451341024,0.438823408,0.35979418,0.355117519,0.450686941,0.537517441,0.518216223,0.525092038,0.447338716,0.38457982,
Latin America & Caribbean (excluding high income),LAC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,17.03675559,14.83262116,14.56992262,13.81223843,13.12980851,13.29427151,13.48371153,13.24725998,13.69587211,13.34552139,12.56342454,12.79372824,14.04496694,11.96278344,11.29171326,10.26882534,10.13396542,9.468128169,10.26670563,10.57611506,10.39855754,10.38312425,9.820889862,10.04773227,9.707929523,8.892408001,8.572960124,8.23817289,7.732850529,8.414586115,6.790407918,6.700726161,6.457197573,6.356651913,6.02092829,5.565116002,5.407850505,6.217433459,6.528149942,6.021541323,5.410698149,5.102221197,5.187404306,5.213058502,4.972307966,4.972782375,5.009011785,4.705433961,4.85715765,4.85215606,4.729180588,5.178940988,4.923898876,4.815592887,4.917231343,5.846513418
Lao PDR,LAO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.49150725,46.46886347,43.95978493,46.72559089,43.41691706,44.08510354,42.2262356,40.49828878,51.85270624,33.93876567,34.31197937,33.63025103,32.68319294,33.3863041,32.08611458,30.52134752,28.29513534,26.72966991,25.78814868,24.17648143,24.20537708,22.59579413,20.79125519,18.54848657,17.93049843,17.84879178,17.5877597,17.23017659,16.19975986,15.70918682,15.16733022,16.19763155
Lebanon,LBN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.466640634,6.794856428,6.183078443,6.705154639,6.088186929,6.196850093,6.237509608,5.863118728,5.662926018,5.486374897,3.820910296,3.579635058,4.469734859,4.892766618,4.52188618,3.950872086,3.861959367,3.804609707,3.762977177,3.953061054,4.019752258,3.382572678,2.882851081,2.933449914,3.235901227,3.073209976,2.504358376
Liberia,LBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.07454233,76.5335872,79.04236246,72.2403877,65.04740245,66.03272919,63.81802502,65.59815004,65.17456547,58.03574661,44.80003003,44.30050042,38.80205807,37.2278448,35.76752545,34.37069562,37.2421843,37.09428374,37.27628676,39.1132363,42.59736136
Libya,LBY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.185299093,4.09220702,3.342622913,2.51001098,2.220698634,2.180747484,1.84947245,,,,,,,,,,,,
St. Lucia,LCA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.980427465,2.914587792,3.589771332,3.648633682,2.699176411,2.342026188,2.369842121,2.627912422,2.218760438,2.16165473,2.080725254,1.761089826,1.792457172,2.011141314,2.590928199
Latin America & Caribbean,LCN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,16.4838622,14.39060059,14.10417797,13.00059769,12.38013266,12.50980881,12.73069009,12.51017545,12.82810513,12.42468209,11.80028583,12.06580472,13.24941533,11.30642087,10.67381068,9.737297925,9.582475322,8.999245773,9.740824994,9.999007203,9.885426206,9.955144152,9.460489565,9.668791322,9.313056631,8.539652632,8.314922052,8.012154923,7.502465772,8.065348968,6.626299509,6.426433014,6.217261942,6.161761769,5.822607804,5.387358867,5.215147747,5.926835207,6.240468293,5.762110652,5.20507815,4.923462004,4.992016895,5.037961307,4.8886897,4.868531909,4.89916052,4.61049821,4.737448079,4.746372445,4.609960009,5.046931798,4.798513764,4.681434755,4.787335025,5.691283389
Least developed countries: UN classification,LDC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.34691754,36.25242837,36.27407508,35.73565925,34.60606956,30.51434104,28.70056211,29.91483874,28.90956263,27.12709323,27.32712947,27.24571727,26.05576037,25.15632955,24.06727531,24.20330728,23.36666336,22.78031022,22.56743707,23.20125001,22.3817814,22.09709208,22.33768549,21.31136647,20.91475346,20.63070434,20.42424421,19.83797134,18.82974752,19.03448143,19.50479782
